player,winner,time,species,event,player_0_Ability,player,species,event,player_1_Ability
0,0,3.43,P,405,19,1,Z,444,10
0,1,5.28,P,531,15,1,T,916,33
0,1,9.59,T,663,60,1,P,1278,52
0,1,10.02,T,1137,71,1,T,1503,117
0,1,9.59,Z,999,61,1,P,1595,46
0,1,9.59,T,1346,116,1,Z,1963,113
0,1,6.16,T,708,42,1,T,852,49
0,1,9.59,Z,1599,78,1,P,1464,88
0,1,9.03,Z,890,39,1,Z,844,47
0,0,2.08,T,166,8,1,P,114,6
0,0,9.58,Z,702,51,1,Z,1015,52
0,0,3.48,Z,412,17,1,P,356,16
0,1,10.01,Z,978,66,1,T,1245,57
0,0,7.47,P,539,40,1,Z,402,25
0,1,5.24,Z,379,26,1,Z,716,35
0,1,3.3,T,486,22,1,T,556,21
0,1,10.09,P,992,26,1,Z,1915,102
0,1,9.59,T,1182,62,1,T,991,67
0,0,3.31,T,637,18,1,T,680,15
0,1,9.31,P,1160,83,1,P,1236,71
0,0,4.09,T,311,16,1,Z,205,16
0,1,2.59,T,153,12,1,Z,175,12
0,1,5.52,P,1099,52,1,P,686,54
0,1,7.25,T,727,41,1,T,961,62
0,1,9.59,P,609,52,1,T,1165,73
0,1,9.55,T,828,49,1,P,813,34
0,1,5.27,P,509,26,1,T,961,23
0,0,4.03,P,275,16,1,P,270,11
0,1,3.11,P,205,11,1,T,193,15
0,0,2.47,Z,216,9,1,P,214,11
0,0,6.56,T,988,67,1,P,563,39
0,0,1.52,P,204,7,1,Z,180,10
0,1,7.58,P,973,55,1,P,696,45
0,1,9.59,Z,1141,70,1,P,1140,70
0,0,7.38,Z,1145,63,1,P,1292,63
0,1,7.47,P,736,48,1,Z,1206,48
0,1,9.53,T,987,79,1,T,1132,93
0,0,9.08,P,1771,95,1,P,1520,88
0,0,9.58,Z,897,63,1,T,1052,32
0,0,6.56,Z,813,40,1,P,315,26
0,1,0.0,P,1,0,1,P,170,7
0,1,9.59,T,680,30,1,Z,1339,61
0,1,4.23,T,701,42,1,T,629,32
0,1,9.59,P,1276,64,1,Z,1208,73
0,1,10.05,Z,887,46,1,P,916,47
0,1,3.23,Z,318,7,1,P,329,15
0,1,2.58,Z,293,13,1,T,234,20
0,1,5.06,T,296,33,1,P,564,22
0,1,8.52,T,1269,85,1,P,1890,91
0,0,9.03,Z,869,50,1,Z,1208,56
0,0,6.52,T,1211,85,1,Z,903,54
0,0,4.58,P,433,31,1,Z,650,27
0,1,9.59,Z,1068,59,1,T,1122,77
0,0,9.57,P,986,48,1,P,964,38
0,0,9.12,Z,1266,56,1,P,802,64
0,1,7.28,P,890,39,1,Z,999,49
0,1,9.36,T,952,58,1,T,1448,73
0,0,5.55,T,628,56,1,Z,581,37
0,0,10.31,Z,1503,91,1,P,1251,82
0,1,10.24,T,1659,106,1,T,1234,87
0,1,9.59,Z,1110,52,1,P,1364,69
0,1,7.44,P,1487,64,1,Z,993,47
0,0,9.59,Z,1549,71,1,P,767,60
0,1,7.41,P,898,41,1,T,872,50
0,1,3.57,T,520,16,1,Z,234,13
0,0,7.38,P,478,39,1,Z,500,36
0,0,9.57,Z,1953,92,1,T,1536,110
0,1,6.33,P,980,44,1,T,858,55
0,0,9.59,Z,1230,52,1,Z,550,57
0,1,9.24,T,1103,65,1,P,1648,61
0,1,3.58,P,509,19,1,Z,393,22
0,0,9.59,P,1504,133,1,T,1495,106
0,0,8.58,T,1266,72,1,P,766,51
0,0,8.35,P,785,49,1,Z,683,25
0,1,6.5,Z,266,30,1,Z,271,33
0,1,9.38,P,1094,58,1,P,1492,70
0,1,10.11,P,1123,88,1,T,1544,137
0,0,7.31,Z,1228,30,1,Z,557,40
0,1,9.58,T,1510,117,1,Z,1736,109
0,1,8.08,T,635,33,1,Z,715,35
0,0,9.17,Z,982,58,1,T,1184,74
0,1,10.48,Z,509,29,1,P,624,49
0,1,5.02,T,526,17,1,T,529,29
0,1,9.03,Z,1426,79,1,P,1350,80
0,1,9.58,T,1238,86,1,Z,998,81
0,0,9.59,P,1357,48,1,T,998,55
0,0,9.58,P,1208,70,1,P,253,38
0,0,7.0,Z,1073,45,1,Z,673,42
0,1,1.28,P,199,4,1,Z,278,4
0,0,9.09,T,751,72,1,Z,878,44
0,0,8.26,Z,627,38,1,P,846,25
0,0,4.05,T,291,15,1,P,309,14
0,1,9.59,P,1384,57,1,T,877,66
0,0,9.59,T,1460,69,1,P,1470,64
0,0,9.59,P,1359,83,1,T,973,81
0,1,6.42,T,363,44,1,T,423,18
0,1,6.5,T,904,55,1,Z,1533,52
0,1,9.59,Z,1161,79,1,T,1559,98
0,1,9.59,P,1167,107,1,T,2153,100
0,1,7.47,P,889,51,1,T,948,57
0,1,4.3,T,506,8,1,T,383,14
0,1,3.4,T,676,24,1,Z,195,12
0,1,3.16,T,702,18,1,Z,115,12
0,0,7.0,T,799,69,1,P,910,54
0,1,9.35,T,787,42,1,Z,1112,57
0,1,9.16,Z,1169,85,1,T,1476,110
0,1,8.25,T,927,73,1,P,1359,67
0,0,4.34,P,458,18,1,P,381,13
0,0,9.59,Z,824,53,1,Z,1260,46
0,0,7.41,T,1388,62,1,P,509,23
0,1,6.04,T,1237,50,1,P,1387,61
0,0,7.22,P,980,37,1,P,715,61
0,0,8.23,Z,1329,56,1,P,1017,47
0,0,9.59,Z,1110,61,1,T,1509,48
0,1,6.22,Z,385,27,1,Z,677,29
0,0,8.05,T,735,50,1,P,514,22
0,0,9.58,P,732,45,1,P,1142,61
0,0,9.59,Z,1068,83,1,P,1253,87
0,1,3.37,T,678,17,1,P,348,13
0,1,6.16,T,531,28,1,Z,815,25
0,1,4.24,P,642,22,1,Z,487,21
0,1,9.27,Z,1309,76,1,P,1727,94
0,1,4.3,P,361,17,1,Z,418,18
0,1,9.59,T,933,77,1,T,1077,82
0,1,8.4,T,1026,57,1,T,968,61
0,0,9.59,P,1503,68,1,T,853,41
0,1,6.22,P,277,25,1,T,989,51
0,1,9.59,Z,1552,76,1,T,1279,115
0,1,10.44,T,1359,89,1,T,1575,84
0,1,6.41,T,657,68,1,Z,666,40
0,1,9.59,Z,1585,91,1,T,2042,98
0,0,10.01,T,1598,144,1,Z,1582,82
0,0,7.16,P,911,57,1,P,731,21
0,0,10.14,Z,2616,124,1,Z,1433,94
0,1,9.59,P,1420,61,1,Z,1631,90
0,0,6.56,P,1332,58,1,T,1238,60
0,1,9.55,Z,1169,76,1,Z,1239,75
0,0,2.55,Z,88,9,1,T,312,12
0,1,0.09,P,25,0,1,T,27,0
0,0,9.57,Z,682,42,1,Z,830,49
0,0,9.57,P,1452,54,1,Z,1129,68
0,0,5.4,T,1107,40,1,T,794,29
0,0,9.58,T,1179,82,1,Z,1361,81
0,1,9.49,Z,873,63,1,T,860,76
0,0,9.59,T,1700,86,1,Z,1241,108
0,1,2.49,P,94,9,1,Z,218,9
0,0,9.18,P,907,44,1,P,1079,45
0,1,1.54,Z,321,8,1,Z,63,3
0,1,10.2,P,1625,52,1,T,1632,72
0,1,7.58,Z,1395,72,1,P,1180,59
0,1,9.58,P,736,58,1,T,1410,94
0,0,9.59,P,1499,104,1,T,1268,96
0,1,9.58,P,1358,83,1,Z,1046,61
0,1,9.12,T,1101,57,1,P,1031,51
0,1,10.37,T,1235,64,1,T,1458,80
0,1,10.03,Z,1860,81,1,P,1977,95
0,1,9.59,T,1372,63,1,T,1520,91
0,0,3.1,Z,328,16,1,Z,308,13
0,1,4.25,T,756,36,1,Z,564,23
0,1,9.59,T,734,60,1,T,783,43
0,1,2.57,T,291,14,1,Z,259,9
0,1,9.57,P,1012,73,1,Z,1271,74
0,1,9.59,Z,1013,34,1,T,930,47
0,1,9.59,T,1960,114,1,P,1604,88
0,0,10.23,Z,1394,60,1,P,940,59
0,0,10.56,Z,1278,72,1,P,1153,54
0,1,2.22,Z,167,4,1,T,425,8
0,1,10.4,T,858,82,1,Z,529,51
0,0,6.04,Z,800,30,1,Z,508,28
0,1,9.59,T,1142,57,1,P,1053,53
0,0,3.2,Z,368,11,1,P,650,18
0,0,9.22,Z,1479,85,1,P,636,28
0,1,2.47,P,125,7,1,Z,140,7
0,0,6.28,T,1179,43,1,P,1251,30
0,1,9.59,P,355,21,1,Z,721,47
0,0,9.59,Z,980,70,1,P,554,37
0,0,10.08,P,974,37,1,P,985,41
0,0,9.59,Z,809,73,1,P,1409,72
0,0,8.45,P,751,29,1,Z,658,35
0,0,9.56,T,904,34,1,P,561,11
0,0,7.4,T,894,58,1,T,1166,74
0,1,6.09,T,870,63,1,Z,996,54
0,1,5.04,P,723,19,1,T,580,31
0,1,10.42,T,813,60,1,T,1052,95
0,1,4.07,Z,1070,13,1,T,260,37
0,1,9.38,T,792,68,1,P,1444,69
0,0,9.57,Z,955,41,1,P,591,25
0,1,8.41,Z,831,53,1,T,1741,88
0,0,5.02,Z,446,29,1,T,579,29
0,1,6.08,Z,278,18,1,P,541,27
0,1,8.3,P,1547,59,1,T,1062,82
0,1,3.03,T,382,13,1,Z,368,12
0,0,9.22,T,866,78,1,P,906,84
0,0,6.14,P,811,36,1,Z,565,30
0,0,6.06,Z,1144,38,1,Z,646,30
0,1,5.24,Z,382,29,1,P,386,21
0,1,3.46,T,795,21,1,P,328,17
0,1,9.57,P,616,58,1,Z,1200,46
0,1,7.44,T,1088,50,1,P,1038,40
0,0,10.51,T,1433,93,1,P,2148,85
0,1,6.4,Z,916,30,1,Z,550,34
0,0,8.4,Z,1211,51,1,Z,317,24
0,1,3.03,Z,383,15,1,Z,164,13
0,0,7.55,T,858,42,1,P,741,31
0,0,4.36,P,400,14,1,P,389,24
0,1,9.47,P,413,30,1,Z,884,44
0,1,9.0,T,1222,67,1,P,998,65
0,0,2.42,Z,425,15,1,T,254,4
0,1,7.11,Z,498,32,1,P,1555,45
0,0,9.59,Z,1109,107,1,P,401,33
0,1,4.55,Z,750,20,1,P,787,30
0,0,9.21,T,979,60,1,P,598,43
0,1,6.38,T,435,43,1,P,645,29
0,1,8.21,P,697,38,1,T,1067,70
0,0,2.34,T,80,7,1,T,286,9
0,0,9.59,Z,1170,111,1,T,1631,95
0,0,10.35,P,763,23,1,P,653,18
0,0,7.52,P,962,47,1,Z,1446,76
0,0,5.3,P,499,23,1,P,697,19
0,1,3.17,Z,209,11,1,T,208,15
0,1,5.12,P,237,16,1,P,245,32
0,1,6.19,P,609,42,1,P,826,45
0,0,6.57,P,1226,55,1,Z,1194,48
0,0,9.59,P,1050,71,1,T,1404,102
0,1,9.59,T,1408,62,1,Z,995,50
0,1,9.59,T,1033,50,1,T,999,62
0,0,9.58,T,1600,78,1,Z,986,55
0,1,8.12,Z,817,40,1,P,765,41
0,0,9.59,P,735,39,1,P,894,45
0,0,7.29,Z,734,39,1,T,629,23
0,0,6.14,T,693,46,1,Z,587,30
0,1,9.59,P,1021,89,1,Z,984,52
0,1,9.58,T,2003,124,1,T,1429,109
0,1,5.03,T,1064,38,1,P,539,28
0,0,1.31,Z,162,16,1,Z,290,7
0,0,9.59,Z,937,53,1,T,1299,49
0,0,9.59,Z,793,57,1,P,1261,62
0,0,9.59,Z,1275,61,1,Z,1025,78
0,1,9.59,T,770,33,1,Z,1040,59
0,1,9.59,P,612,31,1,Z,832,39
0,1,6.31,Z,735,37,1,Z,874,42
0,1,9.59,T,1042,72,1,P,1257,96
0,1,9.58,T,968,62,1,Z,710,53
0,1,0.03,T,2,0,1,T,71,2
0,1,4.3,T,404,26,1,Z,502,22
0,0,4.58,T,835,50,1,Z,966,37
0,1,6.54,Z,533,31,1,T,921,45
0,0,9.59,P,927,61,1,T,1653,73
0,1,9.59,T,1495,64,1,T,1476,82
0,0,7.48,P,635,39,1,P,872,69
0,0,9.59,T,1657,76,1,T,1663,103
0,1,4.17,T,753,28,1,T,603,31
0,0,4.27,T,274,22,1,T,216,14
0,0,8.06,Z,1333,61,1,T,1669,99
0,0,9.53,P,989,64,1,Z,1353,57
0,1,9.59,Z,1131,68,1,T,1016,75
0,1,5.09,T,214,25,1,P,454,20
0,1,5.28,T,1217,46,1,Z,891,41
0,0,3.49,Z,303,17,1,Z,452,15
0,1,5.0,T,598,18,1,T,636,18
0,0,7.39,Z,1051,38,1,P,686,33
0,1,9.58,T,1009,80,1,Z,1373,68
0,1,9.59,T,639,62,1,Z,967,47
0,0,9.0,T,1535,85,1,T,901,70
0,1,5.52,T,656,38,1,Z,892,26
0,0,9.59,T,1931,100,1,P,959,61
0,1,5.32,Z,708,35,1,Z,441,28
0,1,8.1,Z,464,44,1,T,948,106
0,0,9.59,Z,1715,114,1,P,1310,108
0,1,9.56,T,361,36,1,T,494,34
0,0,9.59,T,1627,94,1,Z,646,40
0,0,5.21,Z,1049,52,1,Z,770,57
0,1,9.06,T,1123,66,1,Z,1599,71
0,0,6.5,P,724,23,1,T,862,40
0,1,8.34,Z,688,40,1,T,1113,83
0,0,9.59,P,1058,53,1,P,605,34
0,1,9.59,T,1417,95,1,Z,1143,92
0,0,9.59,Z,1254,61,1,T,823,62
0,1,9.59,P,878,61,1,T,1654,79
0,1,7.39,P,686,31,1,T,350,31
0,1,9.59,P,1187,83,1,Z,1580,68
0,0,9.59,Z,1774,95,1,Z,1876,83
0,0,9.39,Z,643,34,1,P,583,45
0,0,3.29,P,264,12,1,T,296,27
0,1,9.32,T,866,67,1,Z,1247,65
0,1,9.06,T,1043,57,1,Z,799,57
0,0,8.3,Z,906,46,1,T,999,67
0,0,9.3,T,1516,148,1,Z,2006,75
0,1,9.39,P,1145,78,1,T,1374,87
0,1,6.47,P,760,61,1,P,989,50
0,1,8.0,P,1125,34,1,T,635,44
0,1,3.58,T,546,19,1,P,356,23
0,0,3.27,Z,234,14,1,Z,254,11
0,0,7.13,T,919,51,1,Z,922,46
0,1,9.58,T,1798,74,1,Z,1316,53
0,0,9.58,T,727,62,1,T,914,56
0,1,9.56,Z,1297,66,1,T,1190,81
0,0,9.58,T,745,54,1,P,928,48
0,1,7.23,T,339,28,1,T,670,33
0,0,9.58,T,1302,62,1,T,1179,66
0,1,9.59,P,677,41,1,Z,975,62
0,1,0.47,T,46,2,1,Z,95,1
0,0,5.29,T,1234,37,1,T,580,37
0,1,9.57,P,1022,72,1,T,2066,106
0,1,9.59,T,1277,55,1,T,1662,80
0,1,8.27,Z,1658,83,1,T,1587,141
0,1,9.59,T,1609,120,1,P,1596,76
0,0,9.05,P,1098,75,1,Z,820,29
0,0,5.5,P,1116,65,1,P,1078,50
0,0,9.59,Z,1195,57,1,T,1111,101
0,1,5.31,P,541,33,1,Z,723,31
0,1,3.55,P,612,23,1,T,671,32
0,0,9.02,Z,937,73,1,Z,682,51
0,1,8.46,P,1200,33,1,Z,1102,55
0,0,5.2,P,454,32,1,T,999,46
0,0,6.3,P,781,26,1,P,668,32
0,0,9.58,P,899,42,1,Z,571,45
0,0,7.44,T,1465,54,1,Z,572,45
0,1,8.19,P,431,36,1,T,785,42
0,0,9.56,T,842,78,1,Z,959,65
0,0,8.48,Z,1260,46,1,P,598,64
0,1,7.53,T,946,58,1,T,692,75
0,1,9.03,Z,1500,62,1,Z,1020,74
0,0,1.52,P,81,10,1,P,171,7
0,1,4.11,T,191,24,1,T,498,24
0,1,6.02,Z,327,23,1,Z,544,26
0,1,9.11,T,952,52,1,T,510,42
0,1,5.59,T,908,46,1,P,849,30
0,1,10.51,Z,1749,88,1,Z,958,68
0,0,7.15,T,1277,89,1,Z,704,36
0,1,9.59,T,1416,57,1,T,666,36
0,0,9.59,P,1358,49,1,Z,1023,59
0,0,8.13,T,762,39,1,T,866,38
0,1,9.56,T,891,59,1,Z,1079,49
0,1,9.46,Z,1698,75,1,P,1156,74
0,1,7.07,P,602,23,1,P,583,35
0,0,6.25,T,1236,77,1,Z,709,40
0,0,9.59,P,747,57,1,Z,1451,51
0,1,2.09,P,167,11,1,P,359,10
0,1,5.35,P,473,22,1,P,324,18
0,0,9.58,T,1704,98,1,T,1151,49
0,1,7.51,Z,1165,63,1,T,1163,58
0,1,9.42,P,983,56,1,T,969,84
0,1,9.24,P,806,41,1,T,934,60
0,1,4.44,T,500,23,1,Z,457,16
0,0,7.4,T,868,45,1,T,960,56
0,1,4.2,P,462,22,1,Z,555,22
0,1,6.04,T,488,45,1,T,681,40
0,0,6.51,T,1150,46,1,P,690,49
0,0,6.08,T,525,40,1,T,378,35
0,1,9.58,Z,1592,88,1,T,1526,118
0,1,10.09,T,1366,105,1,Z,1666,68
0,1,9.59,P,1083,79,1,T,754,59
0,1,9.58,Z,864,39,1,T,1195,55
0,1,8.0,Z,989,53,1,Z,1143,62
0,0,0.32,Z,42,3,1,Z,78,3
0,1,5.17,Z,415,26,1,P,1120,30
0,0,1.55,P,129,10,1,P,181,6
0,0,9.59,P,915,72,1,T,757,62
0,0,9.59,Z,1134,62,1,T,1275,85
0,1,10.54,P,1010,54,1,Z,883,75
0,1,9.4,P,660,43,1,T,1368,72
0,1,9.09,Z,1583,75,1,T,1408,102
0,0,8.58,Z,1155,56,1,P,1393,68
0,0,10.3,Z,1109,64,1,Z,1263,66
0,0,9.55,P,1521,141,1,Z,1750,78
0,0,9.59,Z,2171,77,1,T,1655,123
0,1,7.32,P,739,38,1,T,760,42
0,1,6.27,P,678,36,1,Z,711,23
0,1,8.4,P,1083,36,1,T,1038,54
0,1,8.53,P,805,31,1,T,1003,65
0,0,9.26,P,1636,38,1,T,722,59
0,1,5.26,Z,740,35,1,P,959,44
0,0,9.58,T,856,78,1,Z,1253,67
0,0,7.52,T,1423,60,1,Z,1173,68
0,1,10.08,Z,1361,92,1,T,1635,107
0,1,7.37,T,1456,54,1,T,1063,97
0,0,9.56,T,1074,91,1,P,603,41
0,0,9.55,P,1247,42,1,T,274,27
0,0,9.07,Z,720,79,1,T,1241,117
0,1,2.54,T,279,15,1,Z,110,11
0,0,3.52,Z,439,13,1,Z,604,15
0,0,7.27,Z,1400,34,1,Z,1358,43
0,0,8.08,Z,1048,41,1,P,1095,67
0,0,9.57,T,1388,62,1,Z,1128,58
0,1,8.03,T,763,50,1,P,804,30
0,0,4.38,Z,640,23,1,Z,685,25
0,1,9.59,Z,1174,72,1,T,955,58
0,0,9.5,T,727,45,1,P,965,51
0,0,9.22,T,1152,119,1,P,1273,64
0,1,10.0,P,571,20,1,P,619,53
0,1,7.44,T,933,57,1,T,1126,47
0,0,5.5,T,395,20,1,P,551,18
0,1,7.25,T,545,35,1,T,930,53
0,1,5.18,Z,411,22,1,T,973,50
0,1,6.3,Z,821,44,1,Z,1509,33
0,1,9.59,T,1285,100,1,Z,997,57
0,1,3.05,Z,211,11,1,Z,87,8
0,0,7.18,P,1135,50,1,P,1474,54
0,1,6.03,P,460,41,1,P,566,44
0,1,9.59,Z,689,58,1,P,1038,62
0,1,5.32,T,756,31,1,P,619,30
0,1,3.19,T,226,14,1,T,635,16
0,0,8.52,P,629,24,1,P,645,29
0,0,9.59,Z,749,45,1,Z,980,65
0,1,10.27,Z,885,57,1,P,736,58
0,1,9.57,T,1050,43,1,P,784,49
0,1,9.59,T,1738,122,1,T,1889,133
0,1,6.27,P,843,30,1,Z,1246,44
0,1,4.01,Z,562,18,1,Z,715,12
0,1,9.55,T,459,30,1,P,329,24
0,0,3.3,T,186,15,1,P,335,11
0,1,10.15,P,944,37,1,Z,882,52
0,0,9.25,T,916,91,1,P,810,52
0,1,3.38,T,405,17,1,P,360,18
0,0,8.48,Z,647,58,1,P,1206,48
0,1,5.52,Z,406,21,1,P,418,19
0,1,2.45,P,324,12,1,Z,199,8
0,0,7.38,T,804,57,1,P,796,24
0,0,3.24,P,429,13,1,P,437,16
0,1,9.07,T,1119,53,1,P,823,41
0,0,4.18,P,234,16,1,P,387,18
0,0,9.59,T,1557,48,1,P,677,43
0,1,5.36,T,690,50,1,T,619,35
0,0,7.01,T,829,66,1,P,550,37
0,1,6.45,P,287,25,1,T,780,36
0,0,9.18,Z,896,60,1,P,1140,45
0,0,5.53,Z,555,20,1,Z,666,29
0,0,9.59,T,948,70,1,T,885,76
0,0,7.46,Z,1071,71,1,Z,1008,54
0,0,9.59,Z,1312,71,1,T,902,105
0,0,6.5,T,885,43,1,P,696,31
0,1,3.27,T,173,10,1,T,592,16
0,0,3.14,T,345,17,1,T,306,22
0,1,7.0,T,1248,96,1,P,1061,66
0,1,5.49,Z,653,18,1,P,648,31
0,1,6.09,P,689,32,1,Z,1140,35
0,1,9.58,P,1253,62,1,P,947,75
0,0,5.06,P,340,23,1,T,602,22
0,1,9.26,T,1099,76,1,Z,1324,69
0,1,9.53,Z,347,26,1,Z,960,32
0,1,7.11,T,1156,58,1,Z,522,37
0,1,2.31,Z,180,10,1,Z,365,9
0,1,4.1,T,279,25,1,Z,174,16
0,1,10.09,Z,1476,99,1,Z,2256,111
0,1,7.28,Z,1359,47,1,T,747,62
0,0,4.27,P,684,30,1,T,450,20
0,1,8.28,T,1133,58,1,P,1283,49
0,0,5.33,P,371,32,1,T,966,21
0,1,4.3,Z,400,18,1,Z,431,25
0,1,7.33,Z,559,35,1,Z,650,33
0,1,10.13,P,1049,70,1,Z,1385,76
0,0,9.59,Z,1277,78,1,T,1158,123
0,1,9.54,T,1309,85,1,T,995,81
0,1,5.51,P,964,42,1,T,1123,43
0,1,9.58,T,612,53,1,Z,949,47
0,1,6.44,P,636,34,1,Z,400,29
0,1,8.27,Z,802,45,1,T,1527,58
0,1,6.57,T,783,23,1,P,608,26
0,1,10.52,Z,1190,72,1,T,1136,67
0,1,9.58,T,402,34,1,Z,737,72
0,1,5.39,Z,600,32,1,T,809,31
0,0,4.32,P,1062,27,1,Z,522,26
0,1,9.55,T,979,68,1,Z,1536,90
0,1,7.05,Z,738,35,1,T,634,48
0,1,6.07,P,559,30,1,Z,406,41
0,0,8.45,Z,787,39,1,P,856,28
0,0,9.59,T,1238,64,1,T,1005,63
0,1,8.07,P,1008,73,1,T,888,102
0,0,10.55,P,1067,98,1,Z,861,49
0,1,4.57,P,195,22,1,P,370,26
0,0,10.41,T,1165,129,1,P,1049,79
0,0,9.59,P,711,60,1,T,959,72
0,0,9.59,Z,1451,91,1,P,768,72
0,1,9.59,Z,1197,83,1,P,1244,94
0,0,9.58,P,793,36,1,P,1012,50
0,0,9.59,Z,1040,86,1,T,1607,91
0,1,8.21,P,715,32,1,P,1002,35
0,1,7.41,T,1139,56,1,T,642,52
0,0,6.18,T,502,32,1,P,592,18
0,1,9.59,T,1012,48,1,P,1283,49
0,0,9.58,P,653,40,1,T,1259,52
0,1,6.06,P,710,43,1,P,509,39
0,1,3.52,Z,207,12,1,Z,195,14
0,1,9.59,T,878,50,1,P,724,49
0,0,5.4,T,1332,31,1,P,554,8
0,0,4.07,T,493,34,1,P,1096,23
0,1,9.59,Z,1411,68,1,T,1472,117
0,0,3.15,P,724,21,1,T,447,22
0,1,9.13,Z,1589,61,1,Z,1226,62
0,0,6.48,T,821,39,1,P,313,24
0,0,10.01,Z,1479,81,1,T,860,56
0,1,9.38,Z,1465,84,1,Z,1597,92
0,0,7.27,P,1293,68,1,P,1153,72
0,1,9.23,P,941,69,1,T,1076,107
0,1,9.59,T,891,47,1,P,719,57
0,0,6.06,T,981,49,1,P,1005,49
0,1,5.14,P,721,32,1,T,1097,51
0,0,10.39,T,1607,116,1,P,1242,67
0,0,5.1,P,353,26,1,T,854,29
0,0,5.25,T,822,45,1,Z,720,44
0,0,9.59,T,1677,70,1,T,1314,64
0,1,4.13,P,427,24,1,T,421,22
0,0,9.34,T,1770,77,1,T,756,80
0,1,9.59,P,1216,57,1,P,1160,74
0,1,8.39,T,404,33,1,T,374,25
0,1,9.23,T,949,51,1,Z,1612,62
0,1,6.31,P,854,50,1,Z,1032,41
0,0,9.59,Z,892,52,1,T,983,54
0,0,7.17,T,1377,70,1,T,1549,51
0,1,9.59,T,1390,120,1,Z,1367,116
0,0,8.39,T,1113,102,1,Z,1155,54
0,1,4.41,Z,654,20,1,P,699,30
0,1,9.59,P,1079,48,1,Z,1022,20
0,0,0.51,Z,62,1,1,Z,38,2
0,1,2.55,P,378,14,1,Z,397,8
0,0,6.11,Z,355,41,1,Z,1059,42
0,0,10.1,T,967,118,1,T,1206,64
0,0,4.5,Z,1060,22,1,P,786,30
0,1,9.59,Z,1823,90,1,Z,1224,79
0,0,10.11,P,962,63,1,Z,706,42
0,0,10.56,Z,2055,103,1,P,1587,73
0,0,7.5,T,1206,78,1,P,865,51
0,1,8.18,T,529,53,1,T,841,45
0,0,7.03,T,1651,40,1,Z,571,32
0,1,8.36,T,1068,55,1,Z,968,51
0,0,9.59,T,1845,124,1,Z,1452,72
0,0,8.0,P,352,29,1,P,1035,26
0,1,9.59,T,623,73,1,P,1111,57
0,1,5.04,Z,773,29,1,T,942,44
0,1,9.59,T,1520,82,1,Z,1201,80
0,1,8.07,T,1047,40,1,T,1258,52
0,1,9.47,Z,1217,44,1,Z,926,64
0,0,6.41,Z,820,34,1,Z,844,31
0,1,9.59,T,1950,81,1,T,1188,69
0,0,6.13,Z,287,21,1,T,625,36
0,1,9.59,Z,1111,66,1,P,924,63
0,1,7.18,P,662,38,1,Z,489,33
0,0,10.3,P,928,45,1,Z,1123,54
0,1,5.14,Z,431,25,1,P,934,29
0,1,6.27,T,466,32,1,P,442,32
0,0,10.1,P,1240,42,1,T,183,44
0,0,9.57,Z,1057,64,1,T,1292,39
0,1,3.46,P,266,18,1,P,293,10
0,0,8.39,Z,911,37,1,Z,592,26
0,0,6.06,T,803,42,1,P,751,31
0,1,7.49,P,698,37,1,P,525,24
0,1,10.04,Z,722,40,1,P,1118,78
0,1,4.45,T,291,19,1,T,780,38
0,0,8.16,Z,775,35,1,T,627,26
0,0,9.59,Z,1148,54,1,Z,1468,71
0,0,4.17,Z,207,21,1,T,248,29
0,1,5.47,T,469,21,1,T,543,39
0,0,9.0,T,903,78,1,Z,818,45
0,1,9.53,Z,789,59,1,T,1273,74
0,0,7.01,Z,492,35,1,Z,537,44
0,1,4.28,T,407,26,1,T,420,24
0,0,9.59,P,1250,50,1,P,988,37
0,0,8.28,P,530,39,1,P,509,14
0,0,10.08,P,780,56,1,T,1014,68
0,0,8.44,T,2094,79,1,P,805,46
0,0,6.08,P,951,37,1,Z,550,45
0,1,3.17,T,350,10,1,P,252,10
0,1,6.05,P,1033,43,1,Z,1028,58
0,1,9.59,T,1776,125,1,Z,1268,84
0,0,5.22,Z,402,34,1,Z,531,39
0,1,9.1,T,854,78,1,P,1455,74
0,0,1.0,T,93,4,1,T,177,3
0,1,3.33,T,319,18,1,Z,258,16
0,1,6.11,P,770,27,1,P,566,24
0,0,4.36,Z,362,22,1,Z,478,24
0,1,9.58,T,1053,76,1,P,380,28
0,1,9.1,Z,549,49,1,T,882,64
0,1,1.43,T,210,7,1,Z,245,10
0,1,9.28,P,738,43,1,Z,692,53
0,0,6.35,T,727,34,1,P,223,18
0,0,6.42,Z,870,37,1,Z,617,37
0,0,8.49,Z,1614,65,1,P,1076,73
0,0,7.39,P,1121,96,1,Z,1377,84
0,0,9.12,Z,945,73,1,T,1152,74
0,1,6.13,P,561,36,1,T,323,10
0,1,9.58,Z,538,46,1,P,680,29
0,0,3.3,P,447,37,1,P,475,15
0,0,9.59,P,1205,66,1,Z,774,59
0,1,3.53,Z,310,18,1,T,487,16
0,0,9.59,Z,1945,115,1,T,1231,98
0,0,3.47,Z,253,16,1,T,521,10
0,0,9.51,P,509,35,1,T,869,37
0,0,2.55,T,185,9,1,T,538,14
0,1,6.2,Z,785,22,1,Z,543,26
0,1,4.11,T,446,19,1,P,813,15
0,1,4.34,Z,189,22,1,T,261,15
0,1,5.31,P,769,28,1,P,522,38
0,1,7.13,T,916,47,1,T,1201,58
0,0,6.5,T,695,27,1,Z,350,24
0,1,9.59,Z,593,44,1,T,620,24
